verseID,canon_order,book,chapter,startVerse,endVerse,verseText
H21_4,083_001_004,2TH,1,4,4,"Moo tax nun, nu di leen damoo fi biir mboolooy gëmkati Yàlla yi, ndax seenug muñ, ak seen ngëm, ci biir mboolem ni ñu leen di bundxatale, ak njàqare yi ngeen di jànkoonteel. "
H21_5,083_001_005,2TH,1,5,5,"Loolu lépp di firndeel njekku àtteb Yàlla, bi leen di yellale nguurug Yàlla, gi tax ngeen di sonn. "
H21_6,083_001_006,2TH,1,6,6,Te kat njekku Yàlla dina feeñ ndax coono ba muy delloo ñi leen teg ab coono. 
H21_7,083_001_007,2TH,1,7,7,"Dina feeñ it ndax noflaay ba mu nuy booleek yeen ñiy dékku ab coono, sédde nu ko, kera bés bu Sang Yeesu feeñee, ànd ak ay malaakaam yu làmboo manooreem, wàcce asamaan. "
H21_8,083_001_008,2TH,1,8,8,"Ci biir sawara wuy sëlsëli lay doon. Ca lay mbugal ñi xamul Yàlla, ak ñi baña déggal xibaaru jàmm bi jëm ci sunu Boroom Yeesu. "
H21_9,083_001_009,2TH,1,9,9,"Ñooñu lees di mbugale sànkute gu sax dàkk, fu sore Boroom bi, sore teddngay manooreem, "
H21_10,083_001_010,2TH,1,10,10,"kera bés bu délsee ba jot ci teddngaam ci biir ñoñam ñu sell ñi, ba mboolem ñi ko gëm di ko yéemoo. Te yeen ci seen bopp, ci ngeen di bokk, ndax yeena gëm la nu leen seedeeloon. "
H21_11,083_001_011,2TH,1,11,11,"Moo tax nu saxoo leena ñaanal, ngir sunu Yàlla yellale leen ab wooteem, ngir itam mu sottale kàttanam seen mboolem mébét mu baax, ak seen jépp jëf ju laloo ngëm. "
H21_12,083_001_012,2TH,1,12,12,"Su ko defee sunu turu Sang Yeesu màgge ci yeen, yeen it, ngeen màgge ci moom, ci sunu ndimbalal yiwu Yàlla, ak Sang Yeesu Almasi. "
H22_1,083_002_001,2TH,2,1,1,"Léegi nag, bokk yi, ci wàllu dellusig sunu Sang Yeesu Almasi, ak sunu dajeji fa moom, li nu leen di ñaan moo di: "
H22_2,083_002_002,2TH,2,2,2,"bu leen lenn gaawa xañ sago ba ngeen ñàkka ànd ak seenum xel, mbaa mu di leen jaaxal; du lu ñu ne kàddug waxyu la, du genn kàddu mbaa bataaxal bu ñu nu moomale, te di leen gëmloo ne bésu Sang bi dikk na ba noppi. "
H22_3,083_002_003,2TH,2,3,3,"Bu leen kenn naxe nenn, ndax bés ba du dikkagum, te fippu gu mag ga jëkkula dikk, ba ki jëmmal ndëngte te dëgmal alkute, feeñ. "
H22_4,083_002_004,2TH,2,4,4,"Kooku mooy jànkoonteeka damu ci kaw mboolem lees di wooye yàlla, mbaa lees di jaamu, te mooy mujj toog ca kër Yàlla ga, ba far tudde boppam Yàlla. "
H22_5,083_002_005,2TH,2,5,5,"Xanaa fàttlikuwuleen ne waxoon naa leen ko, ba ma nekkee ak yeen? "
H22_6,083_002_006,2TH,2,6,6,"Te xam ngeen li ko téye léegi, ba du mana feeñ lu dul ca bésam. "
H22_7,083_002_007,2TH,2,7,7,"Kumpa la dooley ndëngte ji bàddoo te mu ngi def liggéeyam xaat, xanaa kay ki ko téye ba tey moo koy téye rekk ba keroog jëlees fi ki ko téye. "
H22_8,083_002_008,2TH,2,8,8,"Su boobaa la ku dëng ka di feeñ, te Sang Yeesu moo koy jàllarbee ngelawal gémmiñam, te moo koy rajaxee ca na muy feeñe bu délsee. "
H22_9,083_002_009,2TH,2,9,9,"Peeñum ku dëng ki liggéeyu Seytaane lay àndal, te dina wone wépp xeetu manoore, aki firnde ak kéemaani feni neen, "
H22_10,083_002_010,2TH,2,10,10,"ak mboolem xeeti naxe yu njubadi lal, ñeel ñi nara sànku ndax ñàkka sopp dëgg gi, ngir nangu ko ba mucc. "
H22_11,083_002_011,2TH,2,11,11,"Looloo tax Yàlla yónnee leen jëf juy sànke, ngir ñu gëm aw fen. "
H22_12,083_002_012,2TH,2,12,12,"Su ko defee mbugal dal mboolem ñi gëmul dëgg gi, xanaa di xejjoo njubadi. "
H22_13,083_002_013,2TH,2,13,13,"Nun nag bokk yi, manunoo ñàkka sant Yàlla fu nu tollu, ci yeen ñi Boroom bi sopp, ndax yeen la jëkka taamu, ngir sellale leen Noo gu Sell gi, ak itam seen ngëm gi ngeen gëm dëgg gi, ngir texeel leen. "
H22_14,083_002_014,2TH,2,14,14,"Ci loolu it la leen woo ba mu jëfandikoo xibaaru jàmm bi nu leen àgge, ngir ngeen séddu ci sunu ndamal Boroom Yeesu Almasi. "
H22_15,083_002_015,2TH,2,15,15,"Kon nag bokk yi, taxawleen bu dëgër te ŋoy ci dénkaane yi nu leen àgge ci sunu làmmiñu bopp, ak yi nu leen bind ci sunuy bataaxal. "
H22_16,083_002_016,2TH,2,16,16,"Sunu Sang Yeesu Almasi ci boppam, ak Yàlla sunu Baay, mi nu sopp, te may nu ciw yiwam, jàmmi xol ju sax dàkk, ak yaakaar ju wér, "
H22_17,083_002_017,2TH,2,17,17,"yal nañu leen may jàmmi xol, te may leen dooley wéye jépp jëf ju baax, ak gépp kàddu gu rafet. "
H23_1,083_003_001,2TH,3,1,1,"Li ci des nag bokk yi, moo di ngeen ñaanal nu, ngir kàddug Boroom bi gaawa law te am ndam na mu ko ame woon fa yeen, "
H23_2,083_003_002,2TH,3,2,2,"ngir itam nu mucc ci nit ñu soxor ñu bon ñi, ndax du ñépp a gëm. "
H23_3,083_003_003,2TH,3,3,3,"Waaye Boroom bi mooy ki jara wóolu, te moo leen di dooleel, musal leen ci Ku bon ki. "
H23_4,083_003_004,2TH,3,4,4,"Am nanu it kóolute gu nu Boroom bi may, ne li nu leen sant, moom ngeen nekke, te moom ngeen di wéye. "
H23_5,083_003_005,2TH,3,5,5,"Yal na Boroom bi wommat seen xol, jëme ci cofeelu Yàlla ak muñ gi ci Almasi. "
H23_6,083_003_006,2TH,3,6,6,"Ndigal li nu leen di jox ci sunu turu Boroom Yeesu Almasi, moo di ngeen dànd mépp mbokk mu nekke ag yaafus, te baña dëppoo ak dénkaane yi ngeen nangoo ci nun. "
H23_7,083_003_007,2TH,3,7,7,"Yeen ci seen bopp, xam ngeen ne ci sunuy tànk ngeen wara awe, te du ag yaafus lanu nekke woon ci seen biir. "
H23_8,083_003_008,2TH,3,8,8,"Lekkunu ñamu kenn ci neen, xanaa di yëngu guddi ak bëccëg, ci coonob daan sunu doole, ngir baña diisal kenn ci yeen. "
H23_9,083_003_009,2TH,3,9,9,"Moona du sañ-sañ bu nu ci ñàkk, xanaa bëgg leena won lu ngeen nu roye, ba ngeen aw ci sunuy tànk, "
H23_10,083_003_010,2TH,3,10,10,"ndax ba nu nekkee ak yeen, ndigal lanu leen joxoon moo di lii: Ku nanguwula liggéey, bumu lekk. "
H23_11,083_003_011,2TH,3,11,11,"Dégg nanu nag ne ñenn a ngi ci seen biir, ñu nekke ag yaafus, duñu yëngu ci dara, lu moy di topptoo lu seen yoon nekkul. "
H23_12,083_003_012,2TH,3,12,12,"Ñu ni mel lanuy sant ak a dénku ngir Sang Yeesu Almasi, ngir ñu dal, tey yëngu, di dunde seen ñaqu bopp. "
H23_13,083_003_013,2TH,3,13,13,"Yeen nag bokk yi, buleen tàyyi ci def lu baax. "
H23_14,083_003_014,2TH,3,14,14,"Ku ci déggul sunu kàddu yi ñu bind ci bataaxal bii nag, bàyyileen ko xel, te baña jaxasoo ak moom, ngir gàcceel ko. "
H23_15,083_003_015,2TH,3,15,15,"Bumu tax ngeen def ko ab noon, waaye yeddleen ko, ndax mbokk la. "
H23_16,083_003_016,2TH,3,16,16,"Gannaaw loolu, Boroom bi moom jàmm, yal na leen mayal boppam jàmmi lépp ak fépp. Yal na Boroom bi ànd ak yeen ñépp. "
H23_17,083_003_017,2TH,3,17,17,"Tàggoo bii, man Póol maa ko bind ci sama loxol bopp, te nii laay binde ci bépp bataaxal. "
H23_18,083_003_018,2TH,3,18,18,Sunu yiwu Boroom Yeesu Almasi ñeel na leen yeen ñépp. 
T11_1,084_001_001,1TI,1,1,1,"Ci man Póol, ndawal Almasi Yeesu, ci ndigalal Yàlla sunu Musalkat, ak Almasi Yeesu sunu yaakaar, ci man la bataaxal bii bawoo, "
T11_2,084_001_002,1TI,1,2,2,"ñeel Timote, sama doomu bopp ci wàllu ngëm. Aw yiw ak yërmande ak jàmm ñeel na la, bawoo ci Yàlla Baay bi, ak sunu Sang Almasi Yeesu. "
T11_3,084_001_003,1TI,1,3,3,"Na ma la ko dénke woon ba may dem diiwaanu Maseduwan rekk, nanga toog Efes googu, ngir ña fay jàngle leneen, nga aaye leen. "
T11_4,084_001_004,1TI,1,4,4,"Ne leen ñu baña topp léebi neen, ak limi maam yu dul jeex, ndax loolu ay werante doŋŋ lay jur, te jariñul dara ci liggéeyu njotug Yàlla gi sottee ci ngëm. "
T11_5,084_001_005,1TI,1,5,5,"Ndénkaane lii nag, li ko taxa jóg mooy luy yee ag cofeel gu bawoo ci xol bu rafet, ak xel mu dal, ak ngëm gu mucc jinigal. "
T11_6,084_001_006,1TI,1,6,6,"Am na ñu moy woowu yoon, ba lajj jëm ci wax ju tekkiwul dara. "
T11_7,084_001_007,1TI,1,7,7,"Ñooñu ay jànglekati yoonu Muusaa lañuy xëccoo doon, te xamuñu li ñuy wax, bay xam lenn ci li ñuy dëggal. "
T11_8,084_001_008,1TI,1,8,8,"Xam nanu nag ne yoonu Muusaa baax na, ndegam na mu ware lees ko jëfe. "
T11_9,084_001_009,1TI,1,9,9,"Lii itam xam nanu ko: ñi jub taxuñu yoon wi jóg, xanaa ñi jubadi ak ñi déggadi, ak ñemekati Yàlla yi, ak bàkkaarkat yi, ak ñi wormaalul lu sell, ak ñi wormaalul Yàlla, ak bóomkati baay, ak bóomkati ndey, ak reykati nit ñi, "
T11_10,084_001_010,1TI,1,10,10,"ak fokati séy yi, ak góor-jigéen yi, ak jàppkati jaam yi, ak fen-kat yi, ak giñkati fen yi, ak ñiy jëfe leneen lu woroo ak njàngle mu baax, "
T11_11,084_001_011,1TI,1,11,11,"mi dëppoo ak xibaaru jàmm bi ñu ma dénk, xibaaru Yàlla Aji Tedd ju màgg ji. "
T11_12,084_001_012,1TI,1,12,12,"Damay sant sunu Boroom Almasi Yeesu mi ma dooleel, moom mi ma natt ba wóolu ma, tabb ma ci liggéey bi, "
T11_13,084_001_013,1TI,1,13,13,"te ma nekkoon ab tooñkatam, di ab bundxatalkat, di ab néeg. Waaye yërmande laa dajeel, ngir ñàkka xam ga ma daan jëfe, te ñàkka gëm tax. "
T11_14,084_001_014,1TI,1,14,14,"Sunu yiwu Boroom moo ma baawaanal, booleel ma ci ngëm gi, ak cofeel, gi gëmkatub Almasi Yeesu jagoo. "
T11_15,084_001_015,1TI,1,15,15,"Mboolem kàddu gii may wax, lu wóor la te jara gëm: Almasi Yeesu moo dikk ci àddina, ngir musal bàkkaarkat yi, te maa ci raw! "
T11_16,084_001_016,1TI,1,16,16,"Waaye loolu moo tax man bàkkaarkat bi ci raw, ma dajeek yërmande, ngir, ci lépp lu nu Almasi Yeesu di muñal, ma doon ci misaal, ñeel ñi ko nara gëm ëllëg, ba texe ba fàww. "
T11_17,084_001_017,1TI,1,17,17,"Yaw Buur bi sax dàkk, doo dee, te bët manu laa gis, yaw Yàlla miy kenn, yaa tedd, yaa màgg, tey ak ëllëg ba fàww. Amiin! "
T11_18,084_001_018,1TI,1,18,18,"Kon nag Timote doom, loolu mooy ndigal li ma la dénk, te mu dëppook kàdduy waxyu yi jotoona jib te jëm ci sa mbir. Gànnaayool kàddu yooyu ngir di ci xaree xare bu baax bi, "
T11_19,084_001_019,1TI,1,19,19,te nga saxoo ngëm ak xel mu dal. Am na ñu tanqamlu seen ndéeyum xel ba suuxal seen ngëm. 
T11_20,084_001_020,1TI,1,20,20,"Ci ñooñu la Imene ak Alegsàndar bokk; Seytaane laa leen jébbal, yare leen ko, ngir ñu bañatee saaga Yàlla. "
T12_1,084_002_001,1TI,2,1,1,"Kon nag li jiitu ci mboolem li may dénkaane mooy ngeen di dagaan, di ñaan, di tinu ak a sant, ñeel doom aadama yépp, "
T12_2,084_002_002,1TI,2,2,2,"ñeel buur yi, ak mboolem boroom baat yi, ngir nu mana nekke jàmm akug dal, tey wéye gépp njullite, ak wépp dundin wu tedd. "
T12_3,084_002_003,1TI,2,3,3,"Loolu moo rafet te neex Yàlla sunu Musalkat, "
T12_4,084_002_004,1TI,2,4,4,bi bëgg ñépp mucc te ràññee liy dëgg. 
T12_5,084_002_005,1TI,2,5,5,"Ndax kat jenn Yàlla doŋŋ moo am, benn Defarekat doŋŋ it moo am diggante Yàlla ak nit ñi, te mooy nit ki Almasi Yeesu, "
T12_6,084_002_006,1TI,2,6,6,"mi maye bakkanam ngir jot ñépp, te jëf jooju lañu seedeele ca ba mu jotee, la Yàlla nammoon. "
T12_7,084_002_007,1TI,2,7,7,"Ci boobu seede lañu ma tabbe ab yéenekat, ak ndawal kàddu gi, ak itam ab sëriñ, ñeel xeet yi dul Yawut, ngir ma xamal leen yoonu ngëm ak dëgg. Fenuma, dëgg doŋŋ laay wax. "
T12_8,084_002_008,1TI,2,8,8,"Kon li ma bëgg moo di góor ñi di ñaane fépp, tàllal loxo yu mucc sikk, te bañ cee boole meroo ak mbiicoo. "
T12_9,084_002_009,1TI,2,9,9,"Naka noonu, na jigéen ñi di sol col gu yiw, gu teggine te yem. Buñu jiital di defaroo ay létt yu ëpp, ak gànjari wurus, aki per, ak yérey tànnéef, "
T12_10,084_002_010,1TI,2,10,10,"waaye nañu gànjaroo jëf ju baax, ndax mooy li jekk ci jigéen ñuy seede ne ñooy ragalkati Yàlla. "
T12_11,084_002_011,1TI,2,11,11,"Te it bu ñuy jàngle, na jigéen ñiy noppi, te woyof toyy. "
T12_12,084_002_012,1TI,2,12,12,"Mayuma jigéen mu jàngle mbaa mu jiite góor, waaye na noppi. "
T12_13,084_002_013,1TI,2,13,13,"Ndax kat Aadama lañu jëkka bind, Awa topp ca. "
T12_14,084_002_014,1TI,2,14,14,"Te it du Aadama lañu nax, waaye jigéen lañu nax ba mu xëtt ndigal. "
T12_15,084_002_015,1TI,2,15,15,"Teewul muccu jigéen a ngi ci njurum doom, ndegam saxoo na ngëm, ak cofeel, ak jëfin wu sell te yem. "
T13_1,084_003_001,1TI,3,1,1,"Wax ju wóor a ngii: kuy sàkku sasub jiite mbooloom gëmkat ñi, liggéey bu rafet lay xëccu. "
T13_2,084_003_002,1TI,3,2,2,"Njiit li nag fàww mu mucc sikk, di ku dencul lu wees jenn jabar, ku moom bakkanam, jiital am xelam, di ku nawlu, man gan, te mana jàngle. "
T13_3,084_003_003,1TI,3,3,3,"Bumu di ab màndikat, mbaa bëggkatub xeex, waaye na lewet, bañu ay, te bumu di bëggkatub xaalis. "
T13_4,084_003_004,1TI,3,4,4,"Kërug boppam nag, na ko yor yorin wu rafet, te na mana yar ay doomam ba ñu nangul ko te sédd ko cér bu mat sëkk. "
T13_5,084_003_005,1TI,3,5,5,"Ndax ku tëlee yor kërug boppam, ana nu mu mana sàmme mbooloom gëmkati Yàlla yi? "
T13_6,084_003_006,1TI,3,6,6,"Te it bumu dib tuubeen bu bees, lu ko moy ag réy-réylu man na koo gëlëmal, ba mu tàbbi ci mbugal ni Seytaane. "
T13_7,084_003_007,1TI,3,7,7,"Te it ñi ci biti te gëmuñu, la ñu ko seedeel nay lu rafet, ba deram du yàqu, nde kon mu tàbbi ci fiiru Seytaane. "
T13_8,084_003_008,1TI,3,8,8,"Naka noonu ab taxawukatub mbooloo mi, na di ku tedd, bumu di boroom ñaari kàddu. Bumu di ku sàngara jiital, mbaa kuy sàkku am-am bu lewul. "
T13_9,084_003_009,1TI,3,9,9,Na ŋoy ci mbóotum ngëm mii feeñ te ànd ceek xel mu dal. 
T13_10,084_003_010,1TI,3,10,10,"Dees koy jëkka seetlu nag, ba muy ku mucc sikk, ñu door koo dugal ci liggéeyu taxawukatub mbooloo mi. "
T13_11,084_003_011,1TI,3,11,11,"Naka noonu, na jigéen ñiy taxawu mbooloo mi di ñu tedd, buñu diy soskat, nañu moom seen bakkan, te jara wóolu ci lépp. "
T13_12,084_003_012,1TI,3,12,12,"Ab taxawukatu mbooloo mi bumu denc lu wees jenn jabar te na yor ay doomam, ak këram, yorin wu rafet. "
T13_13,084_003_013,1TI,3,13,13,"Ñi ci wàccoo ak seen sasub taxawukat nag, seenub liggéey lañu jënde taxawaay bu rafet, te ñooy mana waxe fit, seen ngëm gi ñu gëm Almasi Yeesu. "
T13_14,084_003_014,1TI,3,14,14,"Lii laa lay bind, te di la yaakaara seetsi ci fan yu gàtt, "
T13_15,084_003_015,1TI,3,15,15,"ngir su ma yeexee itam, nga xam nooy doxale ci kër Yàlla, ci biir mbooloom Yàlla jiy dund. Mbooloom gëmkat mi mooy kenug dëgg gi, di cëslaayam. "
T13_16,084_003_016,1TI,3,16,16,"Deesul nàttable moos màggaayu mbóot mii feeñe ci sunu yoonu ngëm: Kii moo feeñe ci yaramu suux, Noowug Yàlla dëggal ko, malaaka ya niir ko; moom lañu waaree ci xeet yi, gëmees na ko ci kaw suuf it, te yéegees na ko fa leer ga. "
T14_1,084_004_001,1TI,4,1,1,"Noowug Yàlla wax na ci lu leer ne ci mujug jamono, dina am ñu wacc yoonu ngëm wi, di topp ay xalaat yuy fàbbee ak ay àlluway ceytaane, "
T14_2,084_004_002,1TI,4,2,2,"yu leen ay jinigalkat, ay fenkat yu dërkiis ab xol, di naxe. "
T14_3,084_004_003,1TI,4,3,3,"Ñooñu ñooy aaye ab séy, di digle ñàkka lekk yenn ñam yu Yàlla sàkk, ngir gëmkat ñi xam liy dëgg, man cee jariñu te di ko sante Yàlla. "
T14_4,084_004_004,1TI,4,4,4,"Ndaxte li Yàlla sàkk lépp a baax, du lenn lees ciy aayal, ndegam kàddug cant lees ko jariñoo. "
T14_5,084_004_005,1TI,4,5,5,"Lu mu mana doon, kàddug Yàlla akug ñaan moo koy sellal. "
T14_6,084_004_006,1TI,4,6,6,"Soo dee xamal loolu bokki gëmkat ñi, yaa di jawriñu Almasi Yeesu ju baax ju xontoo kàdduy yoonu ngëm wi, ak àlluwa ju rafet ji nga topp naka jekk. "
T14_7,084_004_007,1TI,4,7,7,"Waaye nettali yu yittewoo lu dul Yàlla, ak léebi jeeg ju màggat ji, bañ ko, te nga tàggatu ci ag njullite. "
T14_8,084_004_008,1TI,4,8,8,"Ndax kat tàggat aw yaram, as njariñ a ngi ci, waaye ag njullite, ci lépp lay jariñe, te moo moom digeb àddinay tey ak ëllëg. "
T14_9,084_004_009,1TI,4,9,9,"Kàddu gii may wax, lu wóor la te jara gëm ba mu mat sëkk. "
T14_10,084_004_010,1TI,4,10,10,"Loolu kat moo nu tax di sonn aka góor-góorlu, ndax Yàlla jiy dund lanu yaakaar, moom miy musal ñépp, rawatina gëmkat ñi. "
T14_11,084_004_011,1TI,4,11,11,"Digleel loolu, te di ko jàngle. "
T14_12,084_004_012,1TI,4,12,12,"Bu la kenn xeebe sa at yu néew, waaye nanga doon royukaayu gëmkat ñi ci wax ak jëfin, ak cofeel, ak ngëm, ak dundin wu set. "
T14_13,084_004_013,1TI,4,13,13,"Ba keroog may dikk, saxool di jàng-biral Mbind mi, di ñaaxe aka jàngle. "
T14_14,084_004_014,1TI,4,14,14,"Bul sàggane may gi ci yaw, te di lu ñu la baaxee ag kàddug waxyu gu ànd ak tegeb loxo, ba la mag ñi defaloon. "
T14_15,084_004_015,1TI,4,15,15,"Loolu ngay def sam xel, mbir yooyu ngay pastéefoo ba sag yokkute bir ñépp. "
T14_16,084_004_016,1TI,4,16,16,"Sàmmal sa bopp nag, sàmm sa àlluwa, te saxoo ko; soo ko defee, dinga mucc, musal ñi lay déglu. "
T15_1,084_005_001,1TI,5,1,1,"Bul gëdd mag, waaye ñaax ko ni bu doon sa baay. Ndaw it, def ko ni sa rakk. "
T15_2,084_005_002,1TI,5,2,2,"Jigéen ju mag, def ko ni sa yaay; jigéen ju ndaw, nga def ko ni sab jigéen, te seen diggante set wecc. "
T15_3,084_005_003,1TI,5,3,3,Teralal jëtun ñiy jëtun dëgg. 
T15_4,084_005_004,1TI,5,4,4,"Waaye su dee ab jëtun bu ami doom mbaa ay sët, ñooñoo wara jëkka jéema jëfe ag ragal Yàlla ci seen biir kër, ba delloo njukkal seen waajur, ndax loolu la Yàlla rafetlu. "
T15_5,084_005_005,1TI,5,5,5,"Waaye kiy ab jëtun dëgg te di ku wéet, mooy ki yaakaar Yàlla, te saxoo ay dagaan aki ñaan, guddi ak bëccëg. "
T15_6,084_005_006,1TI,5,6,6,"Ku ci nekkewul lu moy bànneexu bakkanam nag, ndee luy dox la. "
T15_7,084_005_007,1TI,5,7,7,"Loolu ngay dénkaane, ndax ñépp mucc sikk. "
T15_8,084_005_008,1TI,5,8,8,"Ku fàggulul ay bokkam nag, rawatina waa këram, yoonu ngëm wi la gàntal, te moo yées ku gëmul. "
T15_9,084_005_009,1TI,5,9,9,"Limeefu jëtun ñi ndimbal ñeel, deesu ci bind ku am lu yées juróom benn fukki at, te na di ku masul am lu wees jenn jëkkër doŋŋ, "
T15_10,084_005_010,1TI,5,10,10,"te di ku ñu seedeel jëf ju rafet; lu mel ni yar ay gone, ak man gan, ak teral gëmkat ñu sell ñi, ak dimbali ñi tollu diggante, ak di jàppoo jépp jëf ju baax. "
T15_11,084_005_011,1TI,5,11,11,"Jëtun ñiy ndaw nag, génne leen ci, ndax bu leen bëgg-bëggu bakkan sorelee ak Almasi, dinañu namma séyaat, "
T15_12,084_005_012,1TI,5,12,12,"te su boobaa mbugal war ci ñoom, ndax worma ja ñu fecci. "
T15_13,084_005_013,1TI,5,13,13,"Te itam ca lañuy tàmme am ug jot, di taxawaalu kër ak kër. Te duñu yem ci am ag jot rekk, waaye dañuy làmmiñu, di dugg lu seen yoon nekkul, tey wax lu leen warul. "
T15_14,084_005_014,1TI,5,14,14,"Moo tax ma bëgg, jëtun ñiy ndaw séyaat, ami doom, yor seen kër, ba noon bi du am lu mu yàqe sunub der. "
T15_15,084_005_015,1TI,5,15,15,"Ndax kat am na ci xaat yenn jëtun ñu lajj, ba topp Seytaane. "
T15_16,084_005_016,1TI,5,16,16,"Gëmkat bu jigéen bu ci am mbokkum jëtun nag, na ko dimbali ba yenni mbooloo mi. Su ko defee mbooloo mi mana dimbali ñiy jëtun dëgg. "
T15_17,084_005_017,1TI,5,17,17,"Mag ñiy jiite mbooloo mi bu baax nag, nañu leen yellale ag njukkal ñaari yoon, rawatina ñi boole coonoy waare ak njàngle. "
T15_18,084_005_018,1TI,5,18,18,"Ndax kat Mbind mi nee: Bul takkal ngise nag wuy bojj am pepp, nee it: Ku ñaq, jariñu. "
T15_19,084_005_019,1TI,5,19,19,"Bul déglu tuuma ju ñu waxal magum mbooloo mi, lu moy ci kaw kàdduy ñaari seede mbaa ñett. "
T15_20,084_005_020,1TI,5,20,20,"Waaye ñi ciy bàkkaar, tiiñal leen, ndax ñi ci des ragala bàkkaar. "
T15_21,084_005_021,1TI,5,21,21,"Maa ngi lay àrtu nag fi kanam Yàlla, ak Almasi Yeesu, ak malaaka yi ñu tabb, ngir nga sàmm loolu te baña jeng, mbaa nga jëfe lenn loo defe xejj ak seen. "
T15_22,084_005_022,1TI,5,22,22,"Bul di gaawa teg loxo kenn, ngir fal ko njiit. Bul séddu ci bàkkaari jaambur, te yaw ci sa bopp, sàmmool dundin wu set. "
T15_23,084_005_023,1TI,5,23,23,"Te itam bul di naanati ndox mu ñuul doŋŋ, waaye deel jëfandikoo tuuti biiñ, ndax mu baax ci sa biir, ak yeneen xeeti wéradi yu la farala dal. "
T15_24,084_005_024,1TI,5,24,24,"Ñenn a ngi ñu seeni bàkkaar fés, te àtteesagu leen, waaye ñenn a ngi ñu seeni bàkkaar làqu ba tax yoon dabagu leen. "
T15_25,084_005_025,1TI,5,25,25,"Naka noonu, jëf ju baax day fés, te lu ci fésul it, du wéye làqu. "
T16_1,084_006_001,1TI,6,1,1,"Mboolem ñi ci buumu njaam, nañu jàpp ne seeni sang yelloo nañu gépp wegeel, ngir kàddu gu teddadi baña tege ci turu Yàlla, ak sunu àlluwa. "
T16_2,084_006_002,1TI,6,2,2,"Jaam yi seeni sang di bokki gëmkat, buñu yab seeni sang, ndax li ñuy bokki gëmkat, waaye na tax ñu gënati leena jaamu, ndax seen sang yooyu di jariñoo seenu ñaq, ay gëmkat lañu, ay soppe lañu. Loolu nga wara jàngle, di ko dénkaane. "
T16_3,084_006_003,1TI,6,3,3,"Waaye ku ciy jàngle leneen, te toppul kàddu yu wér yi tukkee ci sunu Sang Yeesu Almasi, toppul àlluwa ji dëppoo akug njullite, "
T16_4,084_006_004,1TI,6,4,4,"kooku, ab xogglilukat la te xamul dara. Woppi werante ak xuloo ci baati kese, moo ko dal, te loolu mooy jur ñeetaane, ak ŋaayoo, aki saaga, ak ñaaw njort, "
T16_5,084_006_005,1TI,6,5,5,"ak jote yu dul jeex yu boole ay nit ñu seenum xel mu yàqu xañ àlluway dëgg. Nit ñooñoo mbubboo ag njullite, te def ko wutukaayu alal. "
T16_6,084_006_006,1TI,6,6,6,"Teewul njullite gu ànd ak doylu, di alal ju réy. "
T16_7,084_006_007,1TI,6,7,7,"Ndax kat indaalewunu dara ci àddina, te manunoo yóbbaale dara. "
T16_8,084_006_008,1TI,6,8,8,"Kon su nu amee lu nu lekk, ak lu nu sol, nanu ko doyloo. "
T16_9,084_006_009,1TI,6,9,9,"Waaye ñi sàkkoo barele, ñooy tàbbi ci nattub bakkan, aki fiir, ak lu bare ciy xemmemtéef yu tekkiwul dara, xemmemtéef yuy lore, tey suuxal seeni boroom ci yàqule ak sànkute. "
T16_10,084_006_010,1TI,6,10,10,"Ndax sopp xaalis kat mooy reenu mboolem xeeti loraange. Am na ñuy ŋaf-ŋafi, di ko wut, far lajj yoonu ngëm, ba teg seen bopp tiis yu bare. "
T16_11,084_006_011,1TI,6,11,11,"Yaw miy nitu Yàlla nag, dawal loolu, te topp njub ak njullite ak ngëm ak cofeel ak muñ akug teey. "
T16_12,084_006_012,1TI,6,12,12,"Joŋanteel joŋante bu baax bi, ngir yoonu ngëm wi, te nga ŋoy bu baax ci texeg fàww gi ñu la woo, ba tax nga dëggal sa ngëm nu rafet noonu nga ko dëggale woon fa kanam seede yu bare. "
T16_13,084_006_013,1TI,6,13,13,"Dama lay ñaax fi kanam Yàlla mi may bakkan lépp luy dund, ak fi kanam Almasi Yeesu, boroom seede su rafet sa fa kanam Poñsë Pilaat, "
T16_14,084_006_014,1TI,6,14,14,"sàmmal santaane bi, te bañ koo gàkkal, bañ koo sikkal, ba kera sunu Sang Yeesu Almasi di feeñ, "
T16_15,084_006_015,1TI,6,15,15,"te ki koy feeñal bu àppam jotee, di ku Tedd ki wéetoo nguuram, Buuru buur yi, Sangu sang yi. "
T16_16,084_006_016,1TI,6,16,16,"Moom doŋŋ moo dul dee, moo màkkaanoo leer gu kenn jotewul, te mooy ki nit masula gis te tële koo gis. Teddnga ak kàttan ñeel na ko ba fàww. Amiin. "
T16_17,084_006_017,1TI,6,17,17,"Ñi barele alalu àddinay tey nag, dénk leen ñu baña réy te baña yaakaar alal ju wóoradi, te ñu yaakaar Yàlla mi nuy xéewale lépp, ngir nu di ko bége. "
T16_18,084_006_018,1TI,6,18,18,"Ñi barele na ñuy def lu baax, nañu barele jëf ju baax, di joxee xol bu tàlli, yéwén te nangoo dimbalee. "
T16_19,084_006_019,1TI,6,19,19,"Noonu lañuy dajalee alal, muy cëslaay lu dëgër ngir ëllëg, ndax ñu jot ci dund giy dëgg. "
